_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
400244,4153941,2017,2017,1937,PRIVATE,12,Toronto-St. Paul's,540 RUSSELL HILL RD,5,32,2017-11-23,62,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,,3,3,3,3,3,5,3,3,3,3,3,3,,S1226,43.70283838,-79.41566431,311581.779,4840101.39
395476,4286226,2017,2019,1956,PRIVATE,12,Toronto-St. Paul's,55 BROADWAY AVE,4,59,2019-12-10,53,Evaluation needs to be conducted in 1 year,19,3,2,4,2,3,3,4,1,3,1,2,3,5,2,2,2,,2,3,3,S1221,43.70966202,-79.39547703,313207.59,4840862.3
399391,4286226,2017,2017,1956,PRIVATE,12,Toronto-St. Paul's,55 BROADWAY AVE,4,59,2017-12-20,75,Evaluation needs to be conducted in 2 years,19,4,4,4,4,4,4,3,4,3,3,4,4,5,4,3,4,,3,3,4,S1221,43.70966202,-79.39547703,313207.59,4840862.3
395435,4153785,2017,2019,1964,PRIVATE,12,Toronto-St. Paul's,55 BROWNLOW AVE,15,121,2019-12-11,78,Evaluation needs to be conducted in 2 years,17,4,4,4,4,4,4,,5,4,,4,3,5,4,4,4,3,3,3,,S1228,43.70667881,-79.39061955,313599.755,4840530.418
401530,4153785,2017,2017,1964,PRIVATE,12,Toronto-St. Paul's,55 BROWNLOW AVE,15,121,2017-10-23,70,Evaluation needs to be conducted in 2 years,18,4,3,4,3,4,3,,3,3,3,4,3,5,3,4,4,3,3,4,,S1228,43.70667881,-79.39061955,313599.755,4840530.418
396041,4153353,2017,2019,1956,PRIVATE,12,Toronto-St. Paul's,55 HENDRICK AVE,3,29,2019-11-25,71,Evaluation needs to be conducted in 2 years,16,3,4,5,3,3,3,,4,,4,3,3,5,3,4,4,,3,3,,S1234,43.67981614,-79.43060159,310379.871,4837542.546
400020,4153353,2017,2017,1956,PRIVATE,12,Toronto-St. Paul's,55 HENDRICK AVE,3,29,2017-11-29,67,Evaluation needs to be conducted in 2 years,15,3,4,3,3,,3,,4,,4,3,2,5,3,3,4,,3,3,,S1234,43.67981614,-79.43060159,310379.871,4837542.546
395801,4153897,2017,2019,1960,PRIVATE,12,Toronto-St. Paul's,55 MONTCLAIR AVE,6,54,2019-11-28,82,Evaluation needs to be conducted in 2 years,19,4,5,3,4,4,5,3,4,5,4,4,4,5,4,4,4,4,4,4,,S1230,43.68739079,-79.41322856,311779.843,4838385.392
400830,4153897,2017,2017,1960,PRIVATE,12,Toronto-St. Paul's,55 MONTCLAIR AVE,6,54,2017-11-09,71,Evaluation needs to be conducted in 2 years,19,4,4,4,3,4,1,4,3,3,4,3,4,5,3,4,4,3,3,4,,S1230,43.68739079,-79.41322856,311779.843,4838385.392
394306,4153940,2017,2020,1954,PRIVATE,12,Toronto-St. Paul's,555 RUSSELL HILL RD,5,32,2020-12-03,82,Evaluation needs to be conducted in 2 years,18,4,5,5,4,4,4,,4,4,5,4,5,5,3,4,4,3,3,4,,S1226,43.7029404,-79.41515179,311623.075,4840112.767
397205,4153940,2017,2018,1954,PRIVATE,12,Toronto-St. Paul's,555 RUSSELL HILL RD,5,32,2019-03-11,81,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,,4,5,4,4,4,5,3,4,4,3,4,4,,S1226,43.7029404,-79.41515179,311623.075,4840112.767
400245,4153940,2017,2017,1954,PRIVATE,12,Toronto-St. Paul's,555 RUSSELL HILL RD,5,32,2017-11-23,62,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,,3,3,3,3,3,5,3,3,3,3,3,3,,S1226,43.7029404,-79.41515179,311623.075,4840112.767
393906,4155036,2017,2021,1960,PRIVATE,12,Toronto-St. Paul's,560 OAKWOOD AVE,3,24,2021-04-12,55,Evaluation needs to be conducted in 1 year,15,3,4,5,2,3,2,,3,,,3,2,2,3,2,2,,3,2,,S1222,43.69334672,-79.4414872,309501.192,4839045.059
397490,4155036,2017,2018,1960,PRIVATE,12,Toronto-St. Paul's,560 OAKWOOD AVE,3,24,2019-02-28,63,Evaluation needs to be conducted in 1 year,15,3,3,4,3,2,3,,3,,,3,3,5,3,3,3,,3,3,,S1222,43.69334672,-79.4414872,309501.192,4839045.059
401836,4155036,2017,2017,1960,PRIVATE,12,Toronto-St. Paul's,560 OAKWOOD AVE,3,24,2017-10-16,55,Evaluation needs to be conducted in 1 year,15,3,2,2,3,3,3,,3,,,2,2,4,3,3,3,,3,2,,S1222,43.69334672,-79.4414872,309501.192,4839045.059
395731,4153883,2017,2019,1957,PRIVATE,12,Toronto-St. Paul's,561 AVENUE RD,14,60,2019-12-02,96,Evaluation needs to be conducted in 3 years,19,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,3,,S1232,43.6878425,-79.40137411,312735.24,4838437.581
400502,4153883,2017,2017,1957,PRIVATE,12,Toronto-St. Paul's,561 AVENUE RD,14,60,2017-11-16,74,Evaluation needs to be conducted in 2 years,20,4,3,4,4,4,3,4,3,4,3,4,4,5,4,4,3,4,3,3,4,S1232,43.6878425,-79.40137411,312735.24,4838437.581
395732,4153884,2017,2019,1952,PRIVATE,12,Toronto-St. Paul's,565 AVENUE RD,12,63,2019-12-02,95,Evaluation needs to be conducted in 3 years,19,4,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,4,,S1232,43.68817766,-79.40151852,312723.554,4838474.804
400503,4153884,2017,2017,1952,PRIVATE,12,Toronto-St. Paul's,565 AVENUE RD,12,63,2017-11-16,69,Evaluation needs to be conducted in 2 years,18,4,3,3,3,4,3,4,3,3,,3,4,5,3,3,3,4,3,4,,S1232,43.68817766,-79.40151852,312723.554,4838474.804
394179,4153885,2017,2020,1955,PRIVATE,12,Toronto-St. Paul's,567 AVENUE RD,11,63,2020-12-09,80,Evaluation needs to be conducted in 2 years,18,4,4,4,4,4,4,,4,4,4,4,3,5,4,4,4,4,4,4,,S1232,43.68840293,-79.40160629,312716.449,4838499.822
397059,4153885,2017,2018,1955,PRIVATE,12,Toronto-St. Paul's,567 AVENUE RD,11,63,2019-03-15,83,Evaluation needs to be conducted in 2 years,18,5,5,5,3,4,4,,4,5,4,3,4,5,4,4,4,4,4,4,,S1232,43.68840293,-79.40160629,312716.449,4838499.822
400079,4153885,2017,2017,1955,PRIVATE,12,Toronto-St. Paul's,567 AVENUE RD,11,63,2017-11-28,64,Evaluation needs to be conducted in 1 year,17,3,3,4,3,3,3,,3,3,,2,3,5,2,4,4,4,2,3,,S1232,43.68840293,-79.40160629,312716.449,4838499.822
394133,4153922,2018,2020,1929,PRIVATE,12,Toronto-St. Paul's,57 LAWTON BLVD,4,12,2020-12-10,64,Evaluation needs to be conducted in 1 year,14,3,3,4,3,2,3,,4,,,3,3,5,3,3,3,,3,,,S1232,43.6919566,-79.39570523,313191.661,4838895.195
397041,4153922,2018,2018,1929,PRIVATE,12,Toronto-St. Paul's,57 LAWTON BLVD,4,12,2019-03-18,74,Evaluation needs to be conducted in 2 years,14,3,4,4,3,3,3,,5,,,3,4,5,4,3,4,,4,,,S1232,43.6919566,-79.39570523,313191.661,4838895.195
399869,4153922,2018,2017,1929,PRIVATE,12,Toronto-St. Paul's,57 LAWTON BLVD,4,12,2017-12-05,63,Evaluation needs to be conducted in 1 year,14,3,3,3,3,3,3,,3,,,3,3,5,3,3,3,,3,,,S1232,43.6919566,-79.39570523,313191.661,4838895.195
393787,4153917,2017,2021,1918,PRIVATE,12,Toronto-St. Paul's,58 ORIOLE GDNS,4,13,2021-04-19,75,Evaluation needs to be conducted in 2 years,15,3,4,5,3,4,3,,4,,4,3,4,5,3,4,3,,4,,,S1232,43.69063753,-79.40016943,312832.248,4838747.262
397087,4153917,2017,2018,1918,PRIVATE,12,Toronto-St. Paul's,58 ORIOLE GDNS,4,13,2019-03-14,65,Evaluation needs to be conducted in 1 year,15,3,3,2,3,4,3,,3,,4,3,3,5,3,3,3,,4,,,S1232,43.69063753,-79.40016943,312832.248,4838747.262
400077,4153917,2017,2017,1918,PRIVATE,12,Toronto-St. Paul's,58 ORIOLE GDNS,4,13,2017-11-28,60,Evaluation needs to be conducted in 1 year,15,3,3,2,3,3,3,,3,,,2,3,5,3,3,3,,3,3,,S1232,43.69063753,-79.40016943,312832.248,4838747.262
395733,4153910,2017,2019,1955,PRIVATE,12,Toronto-St. Paul's,585 AVENUE RD,11,57,2019-12-02,88,Evaluation needs to be conducted in 3 years,19,4,4,5,5,5,3,4,4,4,5,5,5,5,4,4,5,5,5,3,,S1232,43.68926764,-79.40195779,312688.265,4838594.903
400505,4153910,2017,2017,1955,PRIVATE,12,Toronto-St. Paul's,585 AVENUE RD,11,57,2017-11-16,68,Evaluation needs to be conducted in 2 years,18,4,3,4,3,4,3,4,3,3,,3,3,5,3,3,3,4,3,3,,S1232,43.68926764,-79.40195779,312688.265,4838594.903
394408,4153911,2017,2020,1956,PRIVATE,12,Toronto-St. Paul's,587 AVENUE RD,3,22,2020-12-01,83,Evaluation needs to be conducted in 2 years,15,4,4,5,4,4,4,,4,,,4,4,5,4,4,4,,4,4,,S1232,43.6894549,-79.40203323,312682.159,4838615.7
397058,4153911,2017,2018,1956,PRIVATE,12,Toronto-St. Paul's,587 AVENUE RD,3,22,2019-03-15,85,Evaluation needs to be conducted in 2 years,15,5,5,5,4,4,4,,4,,,5,4,5,4,3,4,,4,4,,S1232,43.6894549,-79.40203323,312682.159,4838615.7
400466,4153911,2017,2017,1956,PRIVATE,12,Toronto-St. Paul's,587 AVENUE RD,3,22,2017-11-17,65,Evaluation needs to be conducted in 1 year,15,3,3,4,3,3,3,,4,,,3,3,5,3,3,3,,3,3,,S1232,43.6894549,-79.40203323,312682.159,4838615.7
395251,4817599,2020,2020,1900,PRIVATE,12,Toronto-St. Paul's,595 ST CLAIR AVE W,3,15,2020-10-26,63,Evaluation needs to be conducted in 1 year,13,3,3,3,3,,3,,5,,,3,3,3,3,3,3,,3,,,S1235,43.68215859,-79.42201665,311071.858,4837803.382
395996,4153348,2017,2019,1920,PRIVATE,12,Toronto-St. Paul's,599 ST CLAIR AVE W,3,16,2019-11-25,84,Evaluation needs to be conducted in 2 years,14,4,5,5,5,,4,,4,,,5,3,5,3,4,4,4,4,,,S1235,43.68209839,-79.42233186,311046.449,4837796.671
399613,4153348,2017,2017,1920,PRIVATE,12,Toronto-St. Paul's,599 ST CLAIR AVE W,3,16,2017-12-13,76,Evaluation needs to be conducted in 2 years,14,4,4,4,4,,4,,3,,,4,4,5,3,4,3,4,3,,,S1235,43.68209839,-79.42233186,311046.449,4837796.671
394163,4155756,,2020,1927,PRIVATE,12,Toronto-St. Paul's,6 PINEWOOD AVE,3,11,2020-12-09,53,Evaluation needs to be conducted in 1 year,14,2,3,2,2,,3,,3,,,3,3,5,2,3,2,2,2,,,S1229,43.68245498,-79.42504101,310827.715,4837837.046
395498,4155756,,2019,1927,PRIVATE,12,Toronto-St. Paul's,6 PINEWOOD AVE,3,11,2019-12-09,44,Building Audit,14,2,3,1,2,,3,,3,,,2,2,5,1,1,2,2,2,,,S1229,43.68245498,-79.42504101,310827.715,4837837.046
397665,4155756,,2018,1927,PRIVATE,12,Toronto-St. Paul's,6 PINEWOOD AVE,3,11,2019-02-14,56,Evaluation needs to be conducted in 1 year,14,2,3,1,3,,3,,3,,,2,3,5,3,3,3,3,2,,,S1229,43.68245498,-79.42504101,310827.715,4837837.046
399690,4155756,,2017,1927,PRIVATE,12,Toronto-St. Paul's,6 PINEWOOD AVE,3,11,2017-12-11,47,Building Audit,14,2,2,2,2,,3,,2,,,2,2,5,2,2,2,2,3,,,S1229,43.68245498,-79.42504101,310827.715,4837837.046
395889,4284996,2017,2019,1969,PRIVATE,12,Toronto-St. Paul's,60 PLEASANT BLVD,32,163,2019-11-27,76,Evaluation needs to be conducted in 2 years,20,5,5,5,2,3,3,3,4,5,3,3,3,5,4,4,3,4,4,3,5,S1238,43.68768533,-79.39192296,313560.944,4838448.416
399693,4284996,2017,2017,1969,PRIVATE,12,Toronto-St. Paul's,60 PLEASANT BLVD,32,163,2017-12-11,68,Evaluation needs to be conducted in 2 years,19,3,3,4,3,4,3,4,4,4,,3,3,3,3,4,3,4,3,3,4,S1238,43.68768533,-79.39192296,313560.944,4838448.416
395734,4153909,2017,2019,1955,PRIVATE,12,Toronto-St. Paul's,606 AVENUE RD,11,62,2019-12-02,86,Evaluation needs to be conducted in 3 years,18,4,4,5,5,5,3,,4,4,4,5,5,5,3,4,4,5,5,3,,S1231,43.68962393,-79.40332135,312578.299,4838634.362
400506,4153909,2017,2017,1955,PRIVATE,12,Toronto-St. Paul's,606 AVENUE RD,11,62,2017-11-16,69,Evaluation needs to be conducted in 2 years,17,3,3,3,3,4,3,,3,3,,3,4,5,4,4,4,3,4,3,,S1231,43.68962393,-79.40332135,312578.299,4838634.362
395997,4153347,2019,2019,1989,PRIVATE,12,Toronto-St. Paul's,607 ST CLAIR AVE W,3,14,2019-11-25,83,Evaluation needs to be conducted in 2 years,14,4,4,5,4,3,4,,4,,,4,4,5,5,4,4,,4,,,S1235,43.68186664,-79.42285099,311004.615,4837770.886
399802,4153347,2019,2017,1989,PRIVATE,12,Toronto-St. Paul's,607 ST CLAIR AVE W,3,14,2017-12-06,78,Evaluation needs to be conducted in 2 years,16,4,4,4,4,4,4,,4,,,4,4,5,4,3,4,,3,3,4,S1235,43.68186664,-79.42285099,311004.615,4837770.886
394151,4153918,2017,2020,1918,PRIVATE,12,Toronto-St. Paul's,62 ORIOLE GDNS,3,13,2020-12-09,65,Evaluation needs to be conducted in 1 year,15,3,3,4,3,3,3,,3,,3,3,4,5,3,3,3,,3,,,S1232,43.69057909,-79.40046395,312808.514,4838740.742
397088,4153918,2017,2018,1918,PRIVATE,12,Toronto-St. Paul's,62 ORIOLE GDNS,3,13,2019-03-14,67,Evaluation needs to be conducted in 2 years,14,3,3,3,3,4,3,,3,,,3,3,5,4,3,3,,4,,,S1232,43.69057909,-79.40046395,312808.514,4838740.742
401559,4153918,2017,2017,1918,PRIVATE,12,Toronto-St. Paul's,62 ORIOLE GDNS,3,13,2017-10-23,61,Evaluation needs to be conducted in 1 year,16,3,2,3,3,3,3,,3,,3,3,3,5,3,3,3,,3,3,,S1232,43.69057909,-79.40046395,312808.514,4838740.742
397595,4155028,2017,2018,1968,PRIVATE,12,Toronto-St. Paul's,620 NORTHCLIFFE BLVD,9,68,2019-02-21,89,Evaluation needs to be conducted in 3 years,19,5,4,5,4,4,4,5,5,5,4,5,4,5,4,4,5,5,4,4,,S1222,43.69355535,-79.44728692,309033.655,4839067.943
400706,4155028,2017,2017,1968,PRIVATE,12,Toronto-St. Paul's,620 NORTHCLIFFE BLVD,9,68,2017-11-13,63,Evaluation needs to be conducted in 1 year,19,3,3,4,3,3,3,3,3,3,2,3,3,5,3,3,3,4,3,3,,S1222,43.69355535,-79.44728692,309033.655,4839067.943
394268,4153989,2017,2020,1940,PRIVATE,12,Toronto-St. Paul's,63 MAXWELL AVE,3,33,2020-12-04,83,Evaluation needs to be conducted in 2 years,16,4,4,5,4,4,4,,4,,4,4,5,5,3,4,4,,4,4,,S1227,43.70587783,-79.40134712,312735.285,4840440.348
397555,4153989,2017,2018,1940,PRIVATE,12,Toronto-St. Paul's,63 MAXWELL AVE,3,33,2019-02-22,76,Evaluation needs to be conducted in 2 years,16,3,4,5,4,4,4,,3,,3,4,5,5,3,3,4,,4,3,,S1227,43.70587783,-79.40134712,312735.285,4840440.348
400545,4153989,2017,2017,1940,PRIVATE,12,Toronto-St. Paul's,63 MAXWELL AVE,3,33,2017-11-15,61,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,,2,,,3,3,5,3,3,3,,3,3,,S1227,43.70587783,-79.40134712,312735.285,4840440.348
394207,4153798,2017,2020,1928,PRIVATE,12,Toronto-St. Paul's,63 ROEHAMPTON AVE,4,56,2020-12-08,84,Evaluation needs to be conducted in 2 years,14,4,4,5,4,4,4,,3,,,4,5,5,4,4,5,,4,,,S1221,43.7080356,-79.39652376,313123.458,4840681.507
395491,4153798,2017,2019,1928,PRIVATE,12,Toronto-St. Paul's,63 ROEHAMPTON AVE,4,56,2019-12-09,57,Evaluation needs to be conducted in 1 year,14,3,3,3,3,3,2,,2,,,2,3,4,3,3,3,,3,,,S1221,43.7080356,-79.39652376,313123.458,4840681.507
399799,4153798,2017,2017,1928,PRIVATE,12,Toronto-St. Paul's,63 ROEHAMPTON AVE,4,56,2017-12-06,67,Evaluation needs to be conducted in 2 years,15,3,3,3,4,4,3,,3,,3,4,3,5,3,3,3,,3,,,S1221,43.7080356,-79.39652376,313123.458,4840681.507
394585,4155038,2017,2020,1968,PRIVATE,12,Toronto-St. Paul's,633 NORTHCLIFFE BLVD,11,86,2020-11-20,73,Evaluation needs to be conducted in 2 years,18,3,4,5,3,3,3,,4,4,4,3,3,5,3,4,4,3,4,4,,S1222,43.69512979,-79.44695257,309060.504,4839242.877
397578,4155038,2017,2018,1968,PRIVATE,12,Toronto-St. Paul's,633 NORTHCLIFFE BLVD,11,86,2019-02-21,71,Evaluation needs to be conducted in 2 years,17,4,4,5,3,3,3,,4,3,,3,4,4,4,3,5,3,3,2,,S1222,43.69512979,-79.44695257,309060.504,4839242.877
399450,4155038,2017,2017,1968,PRIVATE,12,Toronto-St. Paul's,633 NORTHCLIFFE BLVD,11,86,2017-12-19,55,Evaluation needs to be conducted in 1 year,17,3,3,4,2,3,2,,3,3,,2,2,3,3,3,3,3,3,2,,S1222,43.69512979,-79.44695257,309060.504,4839242.877
394431,4153874,2017,2020,1937,PRIVATE,12,Toronto-St. Paul's,64 ST CLAIR AVE W,6,97,2020-11-27,72,Evaluation needs to be conducted in 2 years,17,3,3,4,2,4,3,,4,4,4,3,3,5,4,4,3,,4,4,,S1232,43.68780115,-79.39743719,313052.884,4838432.402
397169,4153874,2017,2018,1937,PRIVATE,12,Toronto-St. Paul's,64 ST CLAIR AVE W,6,97,2019-03-12,69,Evaluation needs to be conducted in 2 years,16,3,4,5,2,3,3,,3,,4,3,4,5,3,3,2,,4,4,,S1232,43.68780115,-79.39743719,313052.884,4838432.402
400341,4153874,2017,2017,1937,PRIVATE,12,Toronto-St. Paul's,64 ST CLAIR AVE W,6,97,2017-11-21,62,Evaluation needs to be conducted in 1 year,17,3,3,3,2,3,3,,3,3,4,3,3,5,3,3,3,,3,3,,S1232,43.68780115,-79.39743719,313052.884,4838432.402
395715,4153339,2017,2019,1967,PRIVATE,12,Toronto-St. Paul's,640 DAVENPORT RD,5,25,2019-12-02,91,Evaluation needs to be conducted in 3 years,17,5,5,5,5,4,3,,4,5,,5,5,5,5,4,5,4,4,4,,S1236,43.67704154,-79.41344598,311763.48,4837235.568
400588,4153339,2017,2017,1967,PRIVATE,12,Toronto-St. Paul's,640 DAVENPORT RD,5,25,2017-11-15,69,Evaluation needs to be conducted in 2 years,16,4,4,4,3,,2,,3,3,,3,4,5,4,4,3,3,3,3,,S1236,43.67704154,-79.41344598,311763.48,4837235.568
394787,4155034,2017,2020,1965,PRIVATE,12,Toronto-St. Paul's,640 LAUDER AVE,10,129,2020-11-13,80,Evaluation needs to be conducted in 2 years,19,4,4,5,4,3,4,3,4,5,4,3,5,5,4,4,4,5,4,2,,S1222,43.69377737,-79.44616048,309124.445,4839092.664
397576,4155034,2017,2018,1965,PRIVATE,12,Toronto-St. Paul's,640 LAUDER AVE,10,129,2019-02-21,81,Evaluation needs to be conducted in 2 years,19,5,4,5,3,4,3,4,4,4,4,3,5,5,4,3,5,5,4,3,,S1222,43.69377737,-79.44616048,309124.445,4839092.664
401429,4155034,2017,2017,1965,PRIVATE,12,Toronto-St. Paul's,640 LAUDER AVE,10,129,2017-10-25,58,Evaluation needs to be conducted in 1 year,19,4,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,4,3,2,,S1222,43.69377737,-79.44616048,309124.445,4839092.664
394656,4155035,2017,2020,1955,PRIVATE,12,Toronto-St. Paul's,641 VAUGHAN RD,4,45,2020-11-18,80,Evaluation needs to be conducted in 2 years,15,4,4,5,4,3,4,,4,,,4,4,5,4,3,4,,5,3,,S1222,43.69323529,-79.44179015,309476.779,4839032.662
397515,4155035,2017,2018,1955,PRIVATE,12,Toronto-St. Paul's,641 VAUGHAN RD,4,45,2019-02-26,81,Evaluation needs to be conducted in 2 years,15,4,4,5,4,4,4,,3,,,4,4,5,5,3,5,,4,3,,S1222,43.69323529,-79.44179015,309476.779,4839032.662
401677,4155035,2017,2017,1955,PRIVATE,12,Toronto-St. Paul's,641 VAUGHAN RD,4,45,2017-10-18,65,Evaluation needs to be conducted in 1 year,15,3,4,4,3,3,3,,3,,,3,4,3,4,3,4,,3,2,,S1222,43.69323529,-79.44179015,309476.779,4839032.662
394145,4155024,2017,2020,1957,PRIVATE,12,Toronto-St. Paul's,642 VAUGHAN RD,4,23,2020-12-10,83,Evaluation needs to be conducted in 2 years,14,3,4,5,4,4,4,,4,,,4,5,5,3,4,4,,5,,,S1222,43.69278505,-79.44170923,309481.606,4838982.16
397516,4155024,2017,2018,1957,PRIVATE,12,Toronto-St. Paul's,642 VAUGHAN RD,4,23,2019-02-26,76,Evaluation needs to be conducted in 2 years,14,3,4,4,4,5,3,,3,,,4,5,4,3,3,3,,5,,,S1222,43.69278505,-79.44170923,309481.606,4838982.16
401816,4155024,2017,2017,1957,PRIVATE,12,Toronto-St. Paul's,642 VAUGHAN RD,4,23,2017-10-16,61,Evaluation needs to be conducted in 1 year,15,3,3,4,3,4,2,,3,,,3,4,3,3,3,3,,2,3,,S1222,43.69278505,-79.44170923,309481.606,4838982.16
397476,4153824,2017,2018,1956,PRIVATE,12,Toronto-St. Paul's,65 BROADWAY AVE,4,71,2019-02-28,71,Evaluation needs to be conducted in 2 years,18,3,4,3,3,3,3,4,3,3,4,3,4,5,4,4,4,,4,3,,S1221,43.7099175,-79.39527705,313223.67,4840890.703
400089,4153824,2017,2017,1956,PRIVATE,12,Toronto-St. Paul's,65 BROADWAY AVE,4,71,2017-11-28,64,Evaluation needs to be conducted in 1 year,18,3,3,3,4,4,3,3,3,3,,3,3,5,3,3,3,,3,3,3,S1221,43.7099175,-79.39527705,313223.67,4840890.703
395699,4156548,2017,2019,2010,PRIVATE,12,Toronto-St. Paul's,65 LILLIAN ST,10,141,2019-12-02,97,Evaluation needs to be conducted in 3 years,18,5,5,5,4,,5,5,5,5,,5,4,5,5,5,5,5,5,4,5,S1228,43.7061847,-79.39322488,313389.587,4840476.209
401346,4156548,2017,2017,2010,PRIVATE,12,Toronto-St. Paul's,65 LILLIAN ST,10,141,2017-10-26,81,Evaluation needs to be conducted in 2 years,18,4,4,4,4,,4,4,4,4,,4,4,5,4,4,4,4,4,4,4,S1228,43.7061847,-79.39322488,313389.587,4840476.209
393903,4155741,2017,2021,2003,TCHC,12,Toronto-St. Paul's,659 NORTHCLIFFE BLVD,7,54,2021-04-12,79,Evaluation needs to be conducted in 2 years,17,4,4,5,3,4,4,3,4,3,,3,5,5,4,4,4,,4,4,,S1222,43.69581245,-79.44723409,309037.765,4839318.706
398952,4155741,2017,2017,2003,TCHC,12,Toronto-St. Paul's,659 NORTHCLIFFE BLVD,7,54,2018-01-10,76,Evaluation needs to be conducted in 2 years,18,4,3,4,3,4,4,4,4,4,3,3,4,5,4,4,4,,3,,4,S1222,43.69581245,-79.44723409,309037.765,4839318.706
394403,4153777,,2020,1955,PRIVATE,12,Toronto-St. Paul's,676 MOUNT PLEASANT RD,3,23,2020-12-01,81,Evaluation needs to be conducted in 2 years,15,4,4,5,4,3,4,,4,,,5,4,5,4,4,4,,4,3,,S1228,43.70565936,-79.38945382,313693.856,4840417.278
397293,4153777,,2018,1955,PRIVATE,12,Toronto-St. Paul's,676 MOUNT PLEASANT RD,3,23,2019-03-07,81,Evaluation needs to be conducted in 2 years,15,4,4,5,4,3,3,,3,,,5,5,5,4,4,4,,4,4,,S1228,43.70565936,-79.38945382,313693.856,4840417.278
399687,4153777,,2017,1955,PRIVATE,12,Toronto-St. Paul's,676 MOUNT PLEASANT RD,3,23,2017-12-11,60,Evaluation needs to be conducted in 1 year,15,3,3,3,3,3,3,,3,,,3,3,3,3,3,3,,3,3,,S1228,43.70565936,-79.38945382,313693.856,4840417.278
394783,4155033,2017,2020,1960,PRIVATE,12,Toronto-St. Paul's,682 NORTHCLIFFE BLVD,6,54,2020-11-13,73,Evaluation needs to be conducted in 2 years,18,4,4,4,3,3,4,,4,3,2,4,4,5,3,4,4,4,4,3,,S1222,43.69560891,-79.44783327,308989.478,4839296.063
397579,4155033,2017,2018,1960,PRIVATE,12,Toronto-St. Paul's,682 NORTHCLIFFE BLVD,6,54,2019-02-21,81,Evaluation needs to be conducted in 2 years,18,4,4,5,4,4,4,,4,4,3,5,4,5,4,3,4,5,4,3,,S1222,43.69560891,-79.44783327,308989.478,4839296.063
401870,4155033,2017,2017,1960,PRIVATE,12,Toronto-St. Paul's,682 NORTHCLIFFE BLVD,6,54,2017-10-16,60,Evaluation needs to be conducted in 1 year,17,3,3,4,3,3,2,,3,3,,3,3,4,3,3,3,3,3,2,,S1222,43.69560891,-79.44783327,308989.478,4839296.063
394078,4286257,2018,2020,1969,TCHC,12,Toronto-St. Paul's,69 HOLLY ST,4,14,2020-12-15,73,Evaluation needs to be conducted in 2 years,16,4,4,4,3,3,4,,2,4,,3,4,5,3,4,4,,4,3,,S1228,43.70625779,-79.3962384,313137.344,4840500.243
398463,4286257,2018,2018,1969,TCHC,12,Toronto-St. Paul's,69 HOLLY ST,4,14,2019-01-02,66,Evaluation needs to be conducted in 2 years,16,4,3,4,3,3,3,4,3,4,,3,3,4,3,3,3,,3,,,S1228,43.70625779,-79.3962384,313137.344,4840500.243
398880,4286257,2018,2017,1969,TCHC,12,Toronto-St. Paul's,69 HOLLY ST,4,14,2018-01-17,57,Evaluation needs to be conducted in 1 year,18,3,3,3,3,3,3,3,3,4,,2,2,3,3,3,2,3,2,3,,S1228,43.70625779,-79.3962384,313137.344,4840500.243
394285,4153943,2018,2020,1950,PRIVATE,12,Toronto-St. Paul's,697 EGLINTON AVE W,4,33,2020-12-04,82,Evaluation needs to be conducted in 2 years,17,4,4,5,4,3,4,,4,,4,4,5,5,4,3,4,5,4,4,,S1225,43.70194909,-79.42003486,311209.892,4839986.927
397280,4153943,2018,2018,1950,PRIVATE,12,Toronto-St. Paul's,697 EGLINTON AVE W,4,33,2019-03-07,72,Evaluation needs to be conducted in 2 years,18,3,4,4,4,3,5,4,4,,4,4,4,5,3,3,3,3,3,2,,S1225,43.70194909,-79.42003486,311209.892,4839986.927
399563,4153943,2018,2017,1950,PRIVATE,12,Toronto-St. Paul's,697 EGLINTON AVE W,4,33,2017-12-14,51,Evaluation needs to be conducted in 1 year,18,2,2,3,2,3,3,3,3,,4,2,3,4,2,2,2,2,2,2,,S1225,43.70194909,-79.42003486,311209.892,4839986.927
